acceptance_rate,architecture,batch,condition,context,decode_ms,decode_tok_s,draft_kv,draft_model_sha256,draft_tokens_accepted,draft_tokens_proposed,flash_attention,input_tokens_expected,length_class,main_model_sha256,model,model_short,n_max,output_bytes,output_sha256,output_tokens,p_min,parallel,prompt_id,prompt_ms,prompt_sha256,prompt_tok_s,prompt_tokens,quantization,requested_output_tokens,run_key,runtime_commit,seed,status,target_kv,temperature,time_to_first_content_ms,timestamp,top_k,ubatch,wall_ms
0.852,moe,512,n6,8192,685.663,373.3612576440613,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,213,250,True,1018,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,6,263,6f33562097759f21bc317dd4886f67d08ef48c5b5e6a3966e008013ae824dc43,256,0.0,1,26b-1024-0,313.396,c94d46d729670d58d1e2aa0240aa435a1946a09be8350f15736c9015cba3d9d5,3248.286512910184,1018,QAT Q4_0,256,26b:n6:1024:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261833,ok,f16/f16,0.0,569.188314,2026-08-09T14:48:37+0900,1,512,1254.975344
0.8217054263565892,moe,512,n6,8192,695.547,368.05564541289084,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,212,258,True,985,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,6,298,21790520cf7815af52d75d6b1c501707580db6254d5b719c189e8750c742c529,256,0.0,1,26b-1024-1,302.721,983d181a3fbe7000d237e9148de64f4224f57ad63471a8ac12408cc6c8f8f014,3253.8211752736015,985,QAT Q4_0,256,26b:n6:1024:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261834,ok,f16/f16,0.0,304.750366,2026-08-09T14:48:38+0900,1,512,1000.483643
0.628125,moe,512,n6,8192,862.957,296.6544103588012,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,201,320,True,1021,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,6,875,81d5e47ef10fd4eb843f3b80fda06131bb231d10ec0e62dfc718fa727216b34a,256,0.0,1,26b-1024-2,310.389,c00cb12e642260cba5ee2373f39459eb9174d8edb087111cac6cc26012c7c9ed,3289.42069467668,1021,QAT Q4_0,256,26b:n6:1024:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261835,ok,f16/f16,0.0,312.554446,2026-08-09T14:48:39+0900,1,512,1175.607687
0.8734693877551021,moe,512,n6,8192,680.305,376.3018058076892,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,214,245,True,3992,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,6,395,cc35c944a97657ba3cffe7641da517c6545a9e6465191ce78bdb434acde00917,256,0.0,1,26b-4000-0,852.804,dead35f2868e643235e86ed266c503ac1a923602174dd3f142b79fbe159db627,4681.028700615851,3992,QAT Q4_0,256,26b:n6:4000:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264809,ok,f16/f16,0.0,857.060111,2026-08-09T14:48:40+0900,1,512,1537.531541
0.6320754716981132,moe,512,n6,8192,856.876,298.75968051386667,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,201,318,True,217,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,6,443,e202b3eb94041f32bec26754c35bbece03953b85bc5475cfb4be21b2ed3cd6c8,256,0.0,1,26b-256-0,82.084,b0d6c139fb89e109e1079a05af83d268b63b62ee9e3a0731c338acfff1e7e16f,2643.6333512012084,217,QAT Q4_0,256,26b:n6:256:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261065,ok,f16/f16,0.0,370.326763,2026-08-09T14:48:42+0900,1,512,1227.33472
0.7655677655677655,moe,512,n6,8192,728.015,351.64110629588674,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,209,273,True,226,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,6,373,cbfdcdbed9a012aede71b4dad0959a1cb7112cafdc16ac14c222fabddf5d638f,256,0.0,1,26b-256-1,84.906,3068836f7f6fc2613833f94be555cb59e9ed1751c38c94cc4a6f2e347454b3c8,2661.7671307092546,226,QAT Q4_0,256,26b:n6:256:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261066,ok,f16/f16,0.0,148.575073,2026-08-09T14:48:43+0900,1,512,876.818033
0.7426160337552743,moe,512,n3,8192,903.005,283.4978765344599,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,176,237,True,3995,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,3,656,f10bf44b3b7f4c3a2cf6d488fee893a2d76bbd01c329d2cccf0d0f68f1932ac1,256,0.0,1,26b-4000-2,904.03,86b67ad17f190d995929f17b6bcad66823c0b2064038e40a99afbfe7d3329ff6,4419.101136024247,3995,QAT Q4_0,256,26b:n3:4000:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264811,ok,f16/f16,0.0,914.570286,2026-08-09T14:48:49+0900,1,512,1817.780628
0.7521367521367521,moe,512,n3,8192,940.034,272.33057527706444,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,176,234,True,3959,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,3,334,15bde192410dfe248eb55baab3c9385ed5eb878c24ed812318545205d3047f5b,256,0.0,1,26b-4000-1,832.288,026a0b42c9e5001fe6f98cf2e4ce8974ca1015d1dd358220cef5385d40a59f1d,4756.76688838479,3959,QAT Q4_0,256,26b:n3:4000:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264810,ok,f16/f16,0.0,836.051472,2026-08-09T14:48:51+0900,1,512,1776.380546
0.9353233830845771,moe,512,n3,8192,800.052,319.97920135191214,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,188,201,True,3992,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,3,395,cc35c944a97657ba3cffe7641da517c6545a9e6465191ce78bdb434acde00917,256,0.0,1,26b-4000-0,835.424,dead35f2868e643235e86ed266c503ac1a923602174dd3f142b79fbe159db627,4778.411920174665,3992,QAT Q4_0,256,26b:n3:4000:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264809,ok,f16/f16,0.0,839.592593,2026-08-09T14:48:53+0900,1,512,1639.866569
0.9211822660098522,moe,512,n3,8192,767.791,333.42406983150363,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,187,203,True,1018,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,3,261,29b852f5bc11417f625c21676c038d27faee6397f8bd034949db27b642ea3316,256,0.0,1,26b-1024-0,306.073,c94d46d729670d58d1e2aa0240aa435a1946a09be8350f15736c9015cba3d9d5,3326.003927167702,1018,QAT Q4_0,256,26b:n3:1024:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261833,ok,f16/f16,0.0,562.216023,2026-08-09T14:48:54+0900,1,512,1330.215605
0.5376712328767124,moe,512,n3,8192,1064.33,240.52690424962185,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,157,292,True,985,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,3,1068,a14d4c6011d29de5d259cceb7ef8c10799f6d557693dea7165cee44a3b68cd18,256,0.0,1,26b-1024-1,296.259,983d181a3fbe7000d237e9148de64f4224f57ad63471a8ac12408cc6c8f8f014,3324.7935083828675,985,QAT Q4_0,256,26b:n3:1024:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261834,ok,f16/f16,0.0,298.247714,2026-08-09T14:48:56+0900,1,512,1362.631026
0.8071748878923767,moe,512,n3,8192,870.024,294.2447564664883,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,180,223,True,1021,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,3,718,f0000f6c3e07a33b69a7f79b2579ff1f458037b757b883a5ef2a897aa3ed340d,256,0.0,1,26b-1024-2,310.554,c00cb12e642260cba5ee2373f39459eb9174d8edb087111cac6cc26012c7c9ed,3287.6729972887165,1021,QAT Q4_0,256,26b:n3:1024:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261835,ok,f16/f16,0.0,312.758956,2026-08-09T14:48:57+0900,1,512,1182.941712
0.6627450980392157,moe,512,n3,8192,933.328,274.2872816416094,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,169,255,True,220,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,3,2024,77a80119f20873e070e026ac1897b174007ffea76493522ebbea8cce1b59f8fb,256,0.0,1,26b-256-2,95.732,6a1be2d5a03d891e83db3fb614531412ed659acbec5c9232479fcbc1d987f130,2298.082145990891,220,QAT Q4_0,256,26b:n3:256:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261067,ok,f16/f16,0.0,290.270356,2026-08-09T14:48:58+0900,1,512,1223.675307
0.9211822660098522,moe,512,n3,8192,763.126,335.4622958725034,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,187,203,True,226,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,3,358,72bd8f584ff375a8185037c4555b6eb99ef3fbdab96b2dd0b50fc422e98ce3a4,256,0.0,1,26b-256-1,84.313,3068836f7f6fc2613833f94be555cb59e9ed1751c38c94cc4a6f2e347454b3c8,2680.4881809448125,226,QAT Q4_0,256,26b:n3:256:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261066,ok,f16/f16,0.0,144.284724,2026-08-09T14:49:00+0900,1,512,907.423398
0.8264840182648402,moe,512,n3,8192,796.17,321.5393697325948,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,181,219,True,217,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,3,303,2afaf04baab4919e8a38bb1ed4d72b1d98cd2da77b523292f13eeb465ddd345c,256,0.0,1,26b-256-0,82.76,b0d6c139fb89e109e1079a05af83d268b63b62ee9e3a0731c338acfff1e7e16f,2622.0396326727887,217,QAT Q4_0,256,26b:n3:256:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261065,ok,f16/f16,0.0,171.392303,2026-08-09T14:49:00+0900,1,512,967.561898
